Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-10-10T04:00:00.000Z,516.3697201998,520.2849266907,506.4227072752,507.7443237305,24133800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-13T04:00:00.000Z,513.1600134587,513.1600134587,508.4598005131,510.8148803711,14284200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-14T04:00:00.000Z,507.0189446381,512.0371813139,502.8155546769,510.3379211426,14684300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-15T04:00:00.000Z,511.7191917715,513.9351381643,506.7903850161,510.1987915039,14694700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-16T04:00:00.000Z,509.3541858049,513.5972720757,504.9321789592,508.3902587891,15559600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-17T04:00:00.000Z,505.8364332653,512.2358760863,504.117309872,510.347869873,19867800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-20T04:00:00.000Z,511.3713853845,515.4356724346,510.198818768,513.5376586914,14665600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-21T04:00:00.000Z,514.2431942661,515.4257076123,509.8112407478,514.4021606445,15586200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-22T04:00:00.000Z,517.8702452376,521.9245247034,514.4518919334,517.2640380859,18962700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-23T04:00:00.000Z,519.1719411999,520.6525542417,515.3461346267,517.2838745117,14023500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-24T04:00:00.000Z,519.4997896375,522.0436758041,517.4329238247,520.3146362305,15532400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-27T04:00:00.000Z,528.4333612309,531.2157277722,525.6807743511,528.174987793,18734700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-28T04:00:00.000Z,546.5385938393,550.2351530342,537.3667019365,538.6585083008,29986700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-29T04:00:00.000Z,541.5104645204,542.8321112502,533.3521116885,538.141784668,36023000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
